user_id,day_of_week_pst,categorized_created_at_pst,total_posts,followers,followings,likes_count,comments_count,video_view_count,video_duration,day_time_group,EPF,log_EPF,predicted,residuals
1278517,4,Afternoon,175.0,502.0,434.0,2.0,1.0,64.0,9.066,4_Afternoon,5.9760956175298805,1.9424893931540679,2.7053386100462546,-0.7628492168921868
1278517,4,Evening,175.0,502.0,434.0,0.0,1.0,61.0,8.0,4_Evening,1.9920318725099602,1.095952712632351,2.813323653826726,-1.7173709411943752
1278517,5,Morning,175.0,502.0,434.0,7.0,1.0,124.0,16.669,5_Morning,15.936254980079681,2.8294565892270063,2.746290695982927,0.0831658932440793
1278517,5,Afternoon,175.0,502.0,434.0,9.333333333333334,0.6666666666666666,52.666666666666664,40.09966666666667,5_Afternoon,19.9203187250996,3.0407208745060754,2.757320238792932,0.28340063571314333
1278517,6,Afternoon,175.0,502.0,434.0,6.5,0.5,50.0,9.816,6_Afternoon,13.944223107569721,2.7043248109501032,2.8156116938125133,-0.11128688286241006
1278517,6,Evening,175.0,502.0,434.0,15.0,0.0,281.5,33.36,6_Evening,29.880478087649404,3.4301242071497278,2.928781120109243,0.5013430870404849
1278517,7,Morning,175.0,502.0,434.0,10.333333333333334,0.6666666666666666,113.0,37.169333333333334,7_Morning,21.912350597609564,3.13167609258197,2.761823769615158,0.36985232296681225
1278517,7,Afternoon,175.0,502.0,434.0,9.0,0.0,86.0,33.783,7_Afternoon,17.928286852589643,2.9406574620551376,2.8376272243675347,0.10303023768760289
1278517,7,Evening,175.0,502.0,434.0,7.0,0.0,38.0,41.366,7_Evening,13.944223107569721,2.7043248109501032,2.9423410239218635,-0.23801621297176023
1278544,1,Morning,569.0,389.0,383.0,9.0,0.0,209.0,31.936,1_Morning,23.13624678663239,3.183714726640101,2.6369585772626256,0.5467561493774755
1278544,1,Afternoon,569.0,389.0,383.0,3.0,0.0,60.0,56.533,1_Afternoon,7.712082262210797,2.164710827988605,2.7084826153549177,-0.5437717873663126
1278544,2,Afternoon,569.0,389.0,383.0,7.2,0.0,169.6,32.7276,2_Afternoon,18.508997429305914,2.9708757657854665,2.7287992461746096,0.24207651961085697
1278544,3,Morning,569.0,389.0,383.0,4.0,0.0,204.0,28.885,3_Morning,10.282776349614394,2.4232773460697876,2.659891507992874,-0.23661416192308637
1278544,3,Afternoon,569.0,389.0,383.0,7.5,0.0,82.0,61.416,3_Afternoon,19.28020565552699,3.0096453194766433,2.742774164075303,0.2668711554013403
1278544,4,Morning,569.0,389.0,383.0,8.75,1.0,450.75,55.613,4_Morning,25.06426735218509,3.2605653093341336,2.6688402518291965,0.5917250575049371
1278544,4,Afternoon,569.0,389.0,383.0,10.4,0.0,132.6,38.0932,4_Afternoon,26.73521850899743,3.322703031932894,2.7053386100462546,0.6173644218866392
1278544,5,Morning,569.0,389.0,383.0,9.0,1.0,195.0,55.744,5_Morning,25.70694087403599,3.2849234894520856,2.746290695982927,0.5386327934691586
1278544,5,Afternoon,569.0,389.0,383.0,7.0,1.0,50.5,50.2995,5_Afternoon,20.56555269922879,3.071097259227848,2.757320238792932,0.31377702043491595
1278544,6,Morning,569.0,389.0,383.0,3.5,0.0,78.5,68.416,6_Morning,8.997429305912597,2.302327990537301,2.7590706077145097,-0.45674261717720865
1278544,6,Afternoon,569.0,389.0,383.0,4.0,0.0,78.0,71.633,6_Afternoon,10.282776349614394,2.4232773460697876,2.8156116938125133,-0.3923343477427257
1278544,7,Afternoon,569.0,389.0,383.0,4.333333333333333,0.3333333333333333,52.333333333333336,56.87766666666667,7_Afternoon,11.99657240788346,2.564685661764841,2.8376272243675347,-0.27294156260269364
1278544,7,Evening,569.0,389.0,383.0,12.0,2.0,70.0,62.0,7_Evening,35.98971722365039,3.6106399611449715,2.9423410239218635,0.6682989372231081
1278545,1,Morning,56.0,655.0,863.0,176.0,3.0,1706.0,32.133,1_Morning,273.2824427480916,5.614158388414465,2.6369585772626256,2.977199811151839
1278807,1,Morning,1005.0,961.0,961.0,6.25,0.5,45.25,47.73925,1_Morning,7.023933402705516,2.082428750862668,2.6369585772626256,-0.5545298263999574
1278807,1,Afternoon,1005.0,961.0,961.0,35.5,3.5,548.5,67.8195,1_Afternoon,40.58272632674298,3.7276848485041016,2.7084826153549177,1.019202233149184
1278807,1,Evening,1005.0,961.0,961.0,7.0,1.0,38.0,39.3,1_Evening,8.324661810613945,2.232662697913927,2.851113315633185,-0.6184506177192581
1278807,2,Morning,1005.0,961.0,961.0,7.0,0.2,63.2,37.6428,2_Morning,7.49219562955255,2.1391475804989506,2.675141168332358,-0.5359935878334072
1278807,2,Afternoon,1005.0,961.0,961.0,11.0,2.0,326.0,11.021,2_Afternoon,13.52757544224766,2.6760485980183555,2.7287992461746096,-0.052750648156254076
1278807,2,Evening,1005.0,961.0,961.0,37.0,3.0,627.0,4.0,2_Evening,41.62330905306972,3.7524012645075784,2.831614968593045,0.9207862959145334
1278807,3,Morning,1005.0,961.0,961.0,6.5,0.5,90.5,49.17225,3_Morning,7.284079084287201,2.1143354901182856,2.659891507992874,-0.5455560178745884
1278807,3,Afternoon,1005.0,961.0,961.0,13.333333333333334,1.0,287.0,24.344666666666665,3_Afternoon,14.915019077349983,2.7672632594358184,2.742774164075303,0.024489095360515467
1278807,3,Evening,1005.0,961.0,961.0,66.0,6.0,1394.3333333333333,51.75533333333334,3_Evening,74.92195629552549,4.329705921824343,2.8891194544085805,1.4405864674157622
1278807,5,Afternoon,1005.0,961.0,961.0,3.5,0.0,103.0,42.9285,5_Afternoon,3.6420395421436007,1.5351538261579722,2.757320238792932,-1.2221664126349598
1278807,6,Morning,1005.0,961.0,961.0,6.0,0.0,23.0,33.266,6_Morning,6.243496357960457,1.980104012198374,2.7590706077145097,-0.7789665955161358
1278807,6,Afternoon,1005.0,961.0,961.0,17.0,1.6666666666666667,219.0,54.826,6_Afternoon,19.424210891432537,3.0167210055533498,2.8156116938125133,0.20110931174083646
1278807,6,Evening,1005.0,961.0,961.0,33.0,9.0,385.0,8.0,6_Evening,43.704474505723205,3.8000735974089492,2.928781120109243,0.8712924772997064
1278807,7,Morning,1005.0,961.0,961.0,1.0,0.0,83.0,83.124,7_Morning,1.040582726326743,0.7132354172260539,2.761823769615158,-2.048588352389104
1278842,1,Morning,457.0,1210.0,882.0,38.0,0.0,418.0,60.066,1_Morning,31.404958677685954,3.478311456695591,2.6369585772626256,0.8413528794329652
1278842,1,Afternoon,457.0,1210.0,882.0,41.0,0.0,400.0,59.1,1_Afternoon,33.88429752066116,3.552036800185758,2.7084826153549177,0.8435541848308401
1278842,1,Evening,457.0,1210.0,882.0,54.0,3.0,570.0,59.066,1_Evening,47.107438016528924,3.8734368016749943,2.851113315633185,1.0223234860418091
1278842,2,Evening,457.0,1210.0,882.0,46.0,0.0,468.0,60.4,2_Evening,38.01652892561983,3.6639853749495455,2.831614968593045,0.8323704063565005
1278842,3,Morning,457.0,1210.0,882.0,95.0,2.0,1706.0,60.033,3_Morning,80.16528925619834,4.396487683561033,2.659891507992874,1.7365961755681592
1278842,4,Morning,457.0,1210.0,882.0,33.0,1.5,657.0,70.34,4_Morning,28.512396694214875,3.3848104019977074,2.6688402518291965,0.715970150168511
1278842,4,Afternoon,457.0,1210.0,882.0,28.0,0.0,197.0,60.033,4_Afternoon,23.140495867768593,3.1838907567909995,2.7053386100462546,0.4785521467447449
1278842,4,Evening,457.0,1210.0,882.0,42.5,0.0,428.0,59.7665,4_Evening,35.12396694214876,3.5869565492665734,2.813323653826726,0.7736328954398473
1278842,5,Morning,457.0,1210.0,882.0,42.5,0.5,592.75,59.747749999999996,5_Morning,35.53719008264463,3.598330648229502,2.746290695982927,0.8520399522465749
1278842,5,Afternoon,457.0,1210.0,882.0,35.666666666666664,1.3333333333333333,391.3333333333333,59.56633333333334,5_Afternoon,30.578512396694215,3.452476901850159,2.757320238792932,0.6951566630572268
1278842,5,Evening,457.0,1210.0,882.0,31.0,0.0,1489.0,60.133,5_Evening,25.619834710743802,3.281656603734458,2.8492847143368136,0.43237188939764426
1278842,6,Morning,457.0,1210.0,882.0,39.0,1.0,471.0,59.766,6_Morning,33.057851239669425,3.528060585742076,2.7590706077145097,0.7689899780275664
1278842,7,Morning,457.0,1210.0,882.0,50.0,0.0,522.0,60.033,7_Morning,41.32231404958678,3.7453144658658095,2.761823769615158,0.9834906962506516
1278855,1,Afternoon,59.0,345.0,669.0,45.5,0.5,1535.0,46.382999999999996,1_Afternoon,133.33333333333334,4.9003242732785735,2.7084826153549177,2.1918416579236557
1278855,2,Afternoon,59.0,345.0,669.0,134.0,7.0,3531.0,60.066,2_Afternoon,408.69565217391306,6.0154145722776065,2.7287992461746096,3.286615326102997
1278855,3,Afternoon,59.0,345.0,669.0,24.0,1.0,10.0,15.134,3_Afternoon,72.46376811594203,4.29679233387509,2.742774164075303,1.5540181697997872
1278855,3,Evening,59.0,345.0,669.0,24.0,1.0,375.0,29.333,3_Evening,72.46376811594203,4.29679233387509,2.8891194544085805,1.4076728794665097
1278855,6,Afternoon,59.0,345.0,669.0,146.0,1.0,3974.0,10.0,6_Afternoon,426.0869565217391,6.05698763774572,2.8156116938125133,3.2413759439332064
1278862,1,Afternoon,182.0,1177.0,2167.0,32.5,1.5,824.5,13.7805,1_Afternoon,28.88700084961767,3.3974236316702475,2.7084826153549177,0.6889410163153298
1278862,1,Evening,182.0,1177.0,2167.0,22.0,2.0,515.0,25.008,1_Evening,20.390824129141887,3.0629620510637383,2.851113315633185,0.21184873543055316
